term,Mean,SD,2.5%,50%,97.5%,Rhat,ESS,species_city
TREES,-0.2440740787737043,0.1810525540956729,-0.6036283504089972,-0.24097400860499507,0.1085319078460768,1.0004553283117883,2902.301391090773,American_Kestrel_Houston
URBAN,-0.6084930848927775,0.22405181533131308,-1.0524492224195945,-0.6069321799480678,-0.16698088941690703,1.0017979796001286,2650.973362763382,American_Kestrel_Houston
SHRUB,0.183502689691974,0.12456286170708372,-0.05518079320539275,0.18026707607597692,0.43701500282374933,1.0005401587174196,3054.646088606603,American_Kestrel_Houston
CROPS,0.08757801450884703,0.20795172808490955,-0.27796619165402664,0.06994193710600499,0.5457462980697677,1.008999000789977,1221.453193480391,American_Kestrel_Houston
GRASS,0.612985356260876,0.23033944197399708,0.1872175881010259,0.6034742123007533,1.0901623180116224,1.0012716995291489,1932.9868487858664,American_Kestrel_Indianapolis
TREES,-1.320161837902746,0.3245045839760375,-1.9861284292162589,-1.30883098892394,-0.7216621032101451,1.0038136293388409,1968.7800665099107,American_Kestrel_Indianapolis
URBAN,-1.3002076723013791,0.4691782094887632,-2.251740817254224,-1.287924278843629,-0.40128571170259025,1.001783096984414,2174.9180641904168,American_Kestrel_Indianapolis
SHRUB,0.3375083210191275,0.17605487461356664,-0.00241464876817439,0.3364257566126537,0.6879881898629511,1.0029488971421847,1964.8709939218404,American_Kestrel_Indianapolis
CROPS,-0.5509129655904349,0.35269946463076013,-1.257379276427657,-0.546600252002037,0.129365981553424,1.0011963886326765,2139.1791991356595,American_Kestrel_Indianapolis
GRASS,0.2906931100147345,0.1795180198273493,-0.05402272444819479,0.28994333251339754,0.6475356721459596,1.006981920236042,2150.9220837089283,American_Kestrel_Jacksonville
TREES,-0.3511142847604171,0.25843246783910445,-0.8787908970920262,-0.34753924886508963,0.14099599344697678,1.0007088520395406,1488.1785137523332,American_Kestrel_Jacksonville
URBAN,-0.05753577857301537,0.2416835875636666,-0.5321502172877965,-0.05508189795600226,0.4097397829395898,1.000392817485132,2142.2876959056734,American_Kestrel_Jacksonville
SHRUB,0.6862041024682498,0.1825367882387603,0.34087267273911565,0.6797188098157975,1.0622435212082524,1.003896377083376,2138.4159254918773,American_Kestrel_Jacksonville
CROPS,0.04425279452949279,0.18413687874436305,-0.32308736372123154,0.04498838921219583,0.4080595839776045,1.003209888307068,2131.30561177489,American_Kestrel_Jacksonville
GRASS,-0.232850449741446,0.397409501299075,-0.7870510905466487,-0.2669431637336036,0.4807933763981005,1.2037298695036682,240.9133942632795,American_Kestrel_Lima
TREES,0.4652517092252057,0.6003500881664919,-0.56357620511834,0.39924753689715786,1.8281843975948304,1.0041563988196236,1168.8356315930378,American_Kestrel_Lima
URBAN,-0.44506456098581754,0.2717335356531611,-1.021405846716832,-0.43249952430109406,0.05675710586857952,1.0097688881730635,1931.5968452306151,American_Kestrel_Lima
SHRUB,-1.0202743400233805,0.97576795247653,-2.4512842780336865,-1.164634347276087,1.7613493363072743,1.058312502886012,128.97264703794693,American_Kestrel_Lima
CROPS,2.5289108020870095,0.82387432521594,1.0869828716902314,2.474198109115764,4.293806867980257,1.000536063047436,734.1695400429338,American_Kestrel_Lima
GRASS,0.07931578881320485,0.19724958336309337,-0.30503198047887026,0.07818519315142504,0.476039725455631,1.0011838601376928,2889.3088720292517,American_Kestrel_LosAngeles
TREES,-0.9392374683900612,0.38549742832838774,-1.7408728906693776,-0.9202939383196116,-0.2299417258440866,1.0034600673808194,2724.6430957654625,American_Kestrel_LosAngeles
URBAN,-0.12567749540631873,0.335267385145199,-0.8130001253666135,-0.12092752953075916,0.5196532011219183,1.006838151902928,3278.309457055766,American_Kestrel_LosAngeles
SHRUB,0.02466046462312703,0.31756888136541944,-0.6080587685874221,0.02163549608420518,0.6585781959903123,1.001806420272778,3205.799492765069,American_Kestrel_LosAngeles
CROPS,0.8658787161305759,0.3511895921849213,0.34466012599698126,0.8061189588892792,1.7728491482355722,1.0090367158081563,912.6492862730124,American_Kestrel_LosAngeles
GRASS,0.2141519781325842,0.2476840349600243,-0.27295051155020156,0.21458756631168616,0.6955802257588376,1.0032127341441193,2533.692027211003,American_Kestrel_Miami
TREES,0.33168691665767036,0.35286723285272403,-0.3155259636850168,0.31520863223089296,1.063943651665081,1.000793044853872,2620.508526750994,American_Kestrel_Miami
URBAN,0.6176872234273598,0.31646559069098573,0.03530435593941047,0.6053125040163931,1.265637434178382,1.0062539181744437,2792.863811999774,American_Kestrel_Miami
SHRUB,1.5577915370693056,0.871465599231315,0.15765606458444176,1.4736856088347086,3.5038485354993143,1.00398589460821,1414.9678370538038,American_Kestrel_Miami
CROPS,0.3623816102847692,0.42599230941767013,-0.21990471211435764,0.2798719614100358,1.473899444367382,1.0117112433812228,969.3246906482686,American_Kestrel_Miami
GRASS,0.8816756805112407,0.2215891484304305,0.49334561096787793,0.8656618563245065,1.359222279167469,1.0016123666493573,2257.4016037891756,American_Kestrel_Montreal
TREES,0.10920351696548752,0.21944735200516335,-0.331539947137565,0.11460132162041269,0.5316389265448171,1.0008168512117142,3311.210411236924,American_Kestrel_Montreal
URBAN,0.3903252825365716,0.2511763107336666,-0.08592819962702679,0.385091177691021,0.8967988870938122,1.002137110228167,3521.251193216466,American_Kestrel_Montreal
SHRUB,0.5858710854152678,0.15978004378725616,0.3370913973324182,0.564863048617454,0.9560628942552636,1.0076621606625855,1893.7300801700724,American_Kestrel_Montreal
CROPS,0.4251065422015631,0.17593966028001096,0.08410050217853066,0.4218857725474574,0.7777112895972964,1.0018293640159286,3876.6570212600896,American_Kestrel_Montreal
GRASS,0.6358964467616878,0.18752870576284397,0.2880121258929506,0.6283470155291313,1.027173538311066,1.0011390822898811,1068.571337584263,American_Kestrel_NewYork
TREES,-0.8244915696352005,0.24077291772433915,-1.329080465068292,-0.8171652937155389,-0.3773698919826626,1.002211234300864,1643.0217443342478,American_Kestrel_NewYork
URBAN,-0.22615033778280555,0.2336255293221679,-0.6915397980829575,-0.22449552630474492,0.2332111397008509,1.0003652889656678,2496.202269093691,American_Kestrel_NewYork
SHRUB,0.38809071655105887,0.1826506741055143,0.06520184170528588,0.3746033337216016,0.7823217486583691,1.0120131896217115,1825.0692308380949,American_Kestrel_NewYork
CROPS,0.32149399479296314,0.31115295592808145,-0.2082365341121656,0.29683076808939657,1.0046555884794612,1.008329375899285,1025.0290386857205,American_Kestrel_NewYork
GRASS,1.1355153076934077,0.1729079711663022,0.8264106786896614,1.1256729874385492,1.4992958577650148,1.001448718217767,1122.989269187712,American_Kestrel_Ottawa
TREES,-0.15760263361656804,0.27044165282134885,-0.6910142529999255,-0.15684515443155292,0.3694995037529572,1.0023718310630416,2618.2765977365907,American_Kestrel_Ottawa
URBAN,-0.7842229027700387,0.33085593625215964,-1.4309412410614204,-0.7854806361951664,-0.13933532602163895,1.0026548084674225,2196.0011945944843,American_Kestrel_Ottawa
SHRUB,0.47471728525375584,0.1458310235760361,0.21156468690965716,0.4655399162473299,0.7847981150026068,1.0006875619122155,2244.5118199572357,American_Kestrel_Ottawa
CROPS,0.6231170144689379,0.23610204960816,0.17045210745757225,0.6172460018211141,1.09734518476473,1.004855327476724,2277.3810294281584,American_Kestrel_Ottawa
GRASS,0.5483643378775872,0.2489286424177916,0.10169498613886746,0.5316172477837304,1.0689026468461973,1.0060110482558264,1085.210596684875,American_Kestrel_Philadelphia
TREES,-1.569260447437538,0.4746063557493818,-2.576158487509189,-1.5414620148897171,-0.7083215883234356,1.0042106498857228,757.0321923246851,American_Kestrel_Philadelphia
URBAN,-1.6879359253389077,0.5597978847000966,-2.869298217376487,-1.6565341239351363,-0.6834853718069022,1.0021518345494955,1058.37456340823,American_Kestrel_Philadelphia
SHRUB,-0.03624093706221608,0.2085177789165655,-0.45179510209604173,-0.03763537291842636,0.37514619305519137,1.0006874202371592,2916.101647458514,American_Kestrel_Philadelphia
CROPS,0.15540940337745487,0.31488169620198275,-0.4333084838972192,0.14441076754478144,0.8257952485538592,1.0024510479495083,2050.400323759543,American_Kestrel_Philadelphia
GRASS,0.16459921994800436,0.11197863440390368,-0.04551613213065483,0.16094688133619128,0.3917675268548472,1.0010471056861303,3391.053338409554,American_Kestrel_Phoenix
TREES,0.02519266846667437,0.08739293922948856,-0.1428617304959808,0.02389593776650066,0.198772991514885,1.0015049849426718,4349.868630716102,American_Kestrel_Phoenix
URBAN,0.3703861188056027,0.163644740624101,0.05439305486879281,0.36851414226433543,0.6963137002763617,1.000821761104395,3701.389019400148,American_Kestrel_Phoenix
SHRUB,0.08434713811936302,0.1460359855162243,-0.19143420144559467,0.08061632386740464,0.3792108084893533,1.0002808769919311,3900.055070759225,American_Kestrel_Phoenix
CROPS,0.4027313884810091,0.15061390770790056,0.13340254780813063,0.3919362215842043,0.7297316498278769,1.002757621945398,2488.4027431650948,American_Kestrel_Phoenix
GRASS,0.24637062979560032,0.985540310701034,-1.5553505162397463,0.19164361654932344,2.2953173258308204,1.0004144576275402,1254.8953881891807,American_Kestrel_Quito
TREES,0.3070732323011608,0.987862926092686,-1.6258284064196855,0.3081897384360373,2.2790695130830056,1.0013298420877754,5172.373569506903,American_Kestrel_Quito
URBAN,-0.18932876560155631,1.2788710260768117,-2.6938792471558592,-0.18315936448177683,2.341149639551832,1.0019977888333629,7408.643099394234,American_Kestrel_Quito
SHRUB,-0.754913114553491,0.7415162654283777,-2.316612728878329,-0.7156708456292644,0.6446971708762202,1.0009783021704906,1407.1569964747312,American_Kestrel_Quito
CROPS,0.6220208129406252,1.1456540016033376,-1.3455984360235522,0.5355244265545368,3.072638934288505,1.0051085182961708,1187.0752780144503,American_Kestrel_Quito
GRASS,0.2506323271481253,0.33881693974558597,-0.4083313499761469,0.24699818280897048,0.918577419921475,1.0025313911038802,1911.6553109196352,American_Kestrel_SanAntonio
TREES,-0.202972237194392,0.6093945619394732,-1.3869351250458686,-0.20151853349003865,0.986654240721746,1.0007894342053316,2959.295036738742,American_Kestrel_SanAntonio
URBAN,-0.5232207199181687,0.8211370200612075,-2.1293190120183945,-0.521319502659926,1.061790407097969,1.0019964830026424,3345.792393055064,American_Kestrel_SanAntonio
SHRUB,0.24174401194557943,0.34091023445953506,-0.43472366235982174,0.24680778731915032,0.8946815902885135,1.0018349027836717,2073.1215081619457,American_Kestrel_SanAntonio
CROPS,1.4738988094927907,0.8329138187984578,0.20519109854536485,1.3795644646365026,3.287087545978383,1.0441348011777367,280.6137730768835,American_Kestrel_SanAntonio
GRASS,0.600222528627683,0.33157075751753007,0.01971346781807032,0.576222777184061,1.3095120546946848,1.0017958341248945,2571.9862251325767,American_Kestrel_SanDiego
TREES,0.15868460907367998,0.3999127898853991,-0.6139888822137364,0.15556053487079932,0.9603603517569268,1.0022541578676945,2725.53457534427,American_Kestrel_SanDiego
URBAN,-0.5324414902053307,0.3482456670105012,-1.2460350177948716,-0.5243627857311024,0.12652115290884905,1.00124431356484,2602.2961960472876,American_Kestrel_SanDiego
SHRUB,0.23099091136491107,0.43021445910761974,-0.5928344147775524,0.2188252832712521,1.0891031499972514,1.0001981429640991,3114.3109549793417,American_Kestrel_SanDiego
CROPS,1.2586368514067303,0.5310238170741481,0.328533337064933,1.21553103022099,2.4333983941622845,1.0005623682468734,1647.281825468719,American_Kestrel_SanDiego
GRASS,-0.1539457328140434,0.21770464435650988,-0.5864167362784728,-0.15579962941318187,0.2852782472423948,1.0024211286428293,1943.6150349173372,American_Kestrel_Santiago
TREES,-0.4620669460040665,0.4876997906004876,-1.4667669987960352,-0.4374627127910248,0.426312214243081,1.042691521749595,520.4272732062781,American_Kestrel_Santiago
URBAN,-1.225036610128215,1.1739857759586472,-3.649858163489848,-1.1504880171764706,0.8134024546509522,1.0012604441149515,2012.223350887719,American_Kestrel_Santiago
SHRUB,0.5170305800107918,0.9457382768157748,-1.2215292646722828,0.4760262868586334,2.495137133065277,1.04682430087485,628.5975315493233,American_Kestrel_Santiago
CROPS,0.4319926243722839,0.6986583407796997,-0.9047687844829836,0.4288325021998665,1.8176760655559123,1.0010183666167096,1601.1709655008383,American_Kestrel_Santiago
GRASS,0.7317074466898144,0.27434922266663936,0.29542437784829945,0.7075443793270719,1.2917632505545285,1.0196930349924207,1039.2594319178838,Eurasian_Kestrel_Berlin
TREES,0.18075682322734055,0.40318318335975434,-0.5909548672196804,0.17881409486950234,0.9940273241783502,1.001375444980664,5163.433350260606,Eurasian_Kestrel_Berlin
URBAN,0.8095020605123887,0.43131387028856394,-2.624698882629856e-4,0.7955367687025287,1.6867214544640228,1.000451465296905,6311.815883434135,Eurasian_Kestrel_Berlin
SHRUB,0.2582512582008703,0.21095517109945747,-0.10819791459232617,0.2420190608946676,0.7087366581100101,1.0013380176802271,3377.5722697016536,Eurasian_Kestrel_Berlin
CROPS,1.0442622808404718,0.5859483447436652,0.3695836154721796,0.9047942905489972,2.78337138855942,1.0297974759105533,481.1710219185576,Eurasian_Kestrel_Berlin
GRASS,0.19992846938066583,0.8025650920476857,-0.9358507431787886,0.01900395796353393,2.3738513103700756,1.0997782345333382,343.2419085298847,Eurasian_Kestrel_Lisbon
TREES,0.22044625248718389,0.5848657695159608,-0.8821398198907053,0.19698671312235275,1.491550814096124,1.0099192767995857,760.8449463544589,Eurasian_Kestrel_Lisbon
URBAN,-0.12199158211954111,0.6160926568197244,-1.5318465903465115,-0.07257193131584767,0.9832756862996656,1.0172701492513283,844.2004751619625,Eurasian_Kestrel_Lisbon
SHRUB,0.20954733937779368,0.6216154027353612,-0.7534479983471017,0.10108376567008878,1.807502830761021,1.0259575634817455,573.7997791803888,Eurasian_Kestrel_Lisbon
CROPS,0.4575603525450213,0.7359400640175572,-1.0541247214516498,0.4534975140710169,1.9733610081420037,1.0278522981166294,734.2076768314168,Eurasian_Kestrel_Lisbon
GRASS,0.6298404755323445,0.2311937579627058,0.19386605895351747,0.6247748069564891,1.1050704441853572,1.0027952825935282,2879.955853897123,Eurasian_Kestrel_London
TREES,-0.10113060998804003,0.22039078890023747,-0.5363189731559203,-0.10307439115137426,0.3380511819401989,1.0008918916230445,3384.487383280408,Eurasian_Kestrel_London
URBAN,-0.948024131151154,0.34559936930318563,-1.634933523494713,-0.9446279286972858,-0.27621303791391594,1.0008575203497498,3575.8097919311217,Eurasian_Kestrel_London
SHRUB,-0.00602934419947379,0.14119016016807837,-0.27423272678300536,-0.00829280129196709,0.28339660391397714,1.0023428977563704,3311.7508883432397,Eurasian_Kestrel_London
CROPS,0.2445073886050912,0.2826023078729898,-0.18873439541143755,0.20247182028249133,0.9412611648212308,1.0036804944780933,1114.6707942931548,Eurasian_Kestrel_London
GRASS,0.4205258371975828,0.2750560231260222,-0.04096054658537062,0.39034264101072425,1.040681756883684,1.0009056079823135,1934.5027481775037,Eurasian_Kestrel_Madrid
TREES,-1.1283190905218787,0.4601305736155764,-2.1021170613568665,-1.102002800899873,-0.29761649961640024,1.0006060498230689,3237.979718522765,Eurasian_Kestrel_Madrid
URBAN,-1.4612503861119477,0.7388100641917017,-3.0374938523912416,-1.418871577731561,-0.13466099707038856,1.003165020911922,4819.886936956458,Eurasian_Kestrel_Madrid
SHRUB,-0.29662648981272505,0.4173286139778647,-1.1171209541690494,-0.2921099300687605,0.5165780833410571,1.0046753078288937,4749.177617364016,Eurasian_Kestrel_Madrid
CROPS,-0.6114257579623616,0.28130236133821407,-1.2063751915044263,-0.5979136807397007,-0.10590733802809026,1.0017916790465182,2931.972493302258,Eurasian_Kestrel_Madrid
GRASS,0.9131517867061452,0.9621083880445076,-0.7778484410364819,0.8243992849762788,3.060509779619333,1.003192954244836,1451.1244153684174,Eurasian_Kestrel_Paris
TREES,0.5997650332068315,1.0293796602646763,-1.3661992494717394,0.5882008701921478,2.677753234666609,1.008039584511629,1833.5925178648831,Eurasian_Kestrel_Paris
URBAN,-0.4521711671577833,1.0157964332030145,-2.479563035336845,-0.4373604620813553,1.4980654988547355,1.0025125441030478,4283.60686528859,Eurasian_Kestrel_Paris
SHRUB,0.7114214544114398,0.9532366564602835,-0.946006829656424,0.6069014318801955,2.7913673164728054,1.0019292446607573,1148.0877038450014,Eurasian_Kestrel_Paris
CROPS,0.978557091903798,0.8346239848058574,-0.29293782888188685,0.8687138861965341,2.8397665671762766,1.00728468923929,2313.3161785190764,Eurasian_Kestrel_Paris
GRASS,1.3259817019840483,0.6300258942581528,0.22678730329303745,1.2808277558748578,2.6937970826376083,1.0094379371471152,1372.448957463807,Eurasian_Kestrel_Prague
TREES,-0.7008176980744734,0.5085629547508069,-1.7018781548970872,-0.6922636472656558,0.28593968590022445,1.0010249253750756,4987.60087109868,Eurasian_Kestrel_Prague
URBAN,-0.3945396773766977,0.9070420251336652,-2.16297899403775,-0.3939028855082132,1.3879471969291408,1.0026601264151354,5957.786539626502,Eurasian_Kestrel_Prague
SHRUB,0.1400339772543762,0.2699079019771732,-0.3729824891081265,0.13521782146612144,0.6924400329572387,1.0073974769938838,3295.6856869437797,Eurasian_Kestrel_Prague
CROPS,0.25386731592180417,0.8056126060283441,-1.294527663352899,0.2360525095267086,1.8679256665634576,1.004792407966361,3508.03231449195,Eurasian_Kestrel_Prague
GRASS,1.5857208047720412,1.1414653351640578,-0.6031582959728872,1.5692408224181582,3.905826356012782,1.003054469794242,2152.4950097501373,Eurasian_Kestrel_Rome
TREES,0.3640812875894835,1.0571964743935034,-1.6976197930263566,0.3457150333614153,2.506036665802985,1.006017289872437,2746.849554937059,Eurasian_Kestrel_Rome
URBAN,0.01434652046483999,1.3132774273198873,-2.581934700361903,0.00524901376638969,2.5713397486661616,1.0036314843445366,5327.472931205435,Eurasian_Kestrel_Rome
SHRUB,-0.1382657695937384,1.1737853136559724,-2.1505046515596677,-0.2756603869573173,2.3994540558845454,1.01512337469896,1072.8731357776862,Eurasian_Kestrel_Rome
CROPS,0.5444920148674912,1.076928247826331,-1.433082949578674,0.5035877705766616,2.799609048444484,1.0068377203421557,2181.141910387904,Eurasian_Kestrel_Rome
GRASS,-1.816786217442067,0.8026333629656968,-3.478414882772299,-1.777974294030278,-0.3366784363549351,1.002342671540592,1275.2855820968234,Eurasian_Kestrel_Vienna
TREES,0.26514727357604456,0.7746610668571652,-1.24541635554433,0.26274013115640354,1.7993491030331807,1.0000090137408222,3797.993034899094,Eurasian_Kestrel_Vienna
URBAN,-0.6673750627833521,0.9968624452586058,-2.66531977571385,-0.6504680366215521,1.2750068965637935,1.0011273670881284,2651.7708984334263,Eurasian_Kestrel_Vienna
SHRUB,0.3559504995651017,0.6413989074025388,-0.8631622627326562,0.33508577871849743,1.664424333915249,1.0063916756829865,1770.5257238272286,Eurasian_Kestrel_Vienna
CROPS,2.097022528038672,0.8664010481869328,0.6105108745645264,2.0424710119911933,3.9781812365426257,1.0073500332527168,1342.4716945618045,Eurasian_Kestrel_Vienna
GRASS,0.5856071255321924,0.30378899809654514,0.08468664220197146,0.5508184465884687,1.29671506838081,1.0033027961783532,1548.0988112649875,Nankeen_Kestrel_Adelaide
TREES,-2.022426102015651,0.4900230421560732,-3.0539336563044506,-2.002850928242661,-1.135045996616891,1.003499064727296,2013.5964126772544,Nankeen_Kestrel_Adelaide
URBAN,-1.9547091114570123,0.4995406288154471,-3.005260793897466,-1.9307197344450864,-1.0710301549209331,1.0027974521251826,1486.3067240613866,Nankeen_Kestrel_Adelaide
SHRUB,0.1995804339270223,0.4074391300700701,-0.5733659707432333,0.18698791134627807,1.0532259790885532,1.0007896170760058,2347.0283318033835,Nankeen_Kestrel_Adelaide
CROPS,0.02390984676330348,0.35442845222569863,-0.6578878129997816,0.02078762801749546,0.7364721165373284,1.0005957755286738,2517.1578050464104,Nankeen_Kestrel_Adelaide
GRASS,0.8899977287912899,0.275792429602594,0.37084825425657775,0.8837472770144436,1.446923143177372,1.0102453922769958,1404.2194708965028,Nankeen_Kestrel_Brisbane
TREES,-0.36622944611366653,0.4435276110082365,-1.2354745527167592,-0.3613440204269394,0.5088546526804381,1.0158360866889593,1132.8296787283532,Nankeen_Kestrel_Brisbane
URBAN,-0.1324637017726362,0.431058156095332,-0.9723038890085312,-0.13534279515392364,0.7469248928862422,1.0107207171202424,1243.7298432049977,Nankeen_Kestrel_Brisbane
SHRUB,0.764977351219709,0.297030365728005,0.23582627510219403,0.7408866419898521,1.4101364919210342,1.0167673108790127,873.6633076971837,Nankeen_Kestrel_Brisbane
CROPS,0.12089999801494944,0.353782168046083,-0.5043471122189874,0.0891437273788283,0.8803372603610911,1.015594872056237,899.162188590799,Nankeen_Kestrel_Brisbane
GRASS,2.4239362748903854,0.46677486364345766,1.533392925611794,2.420475084045667,3.3614123963316893,1.0037228506938094,2179.165719683138,Nankeen_Kestrel_Canberra
TREES,0.53326324339746,0.3990967649500704,-0.2605691865263601,0.535937789924597,1.3065740713160523,1.0029798363501217,1864.830792972993,Nankeen_Kestrel_Canberra
URBAN,1.1281823701115106,0.6437693534378888,-0.14597777947722,1.1305494760287718,2.398526802624481,1.0078538598542874,1693.829523868089,Nankeen_Kestrel_Canberra
SHRUB,1.0406575815977763,0.2602178255452452,0.534569566648325,1.0343091667033852,1.5686920262657014,1.0105538207028808,1892.3339906820927,Nankeen_Kestrel_Canberra
CROPS,0.36653048950122014,0.1833951702288772,0.0028593118302551,0.3643921071712155,0.7285188401560821,1.00232530929984,2846.836653312176,Nankeen_Kestrel_Canberra
GRASS,1.549748951987829,0.5474229679879421,0.5473206750179275,1.529601649554769,2.664099442346293,1.0019319592296123,1986.9331244029408,Nankeen_Kestrel_Darwin
TREES,0.21876555418893345,0.716510819639018,-1.2388581115451802,0.24102420868661825,1.5827116743143137,1.000395531997074,1754.525265174562,Nankeen_Kestrel_Darwin
URBAN,-0.2544625934540141,0.6898038773499505,-1.5850012616570426,-0.2724050484953444,1.1340870014003996,1.0054601954374225,1562.1754192397857,Nankeen_Kestrel_Darwin
SHRUB,-0.24802290321174247,0.702965186330653,-1.6211179954817327,-0.24132063890551808,1.1271091898251502,1.002813031529464,1723.4845718375846,Nankeen_Kestrel_Darwin
CROPS,0.7835516869605813,0.44092647396929513,-0.04631910009953114,0.779543718815664,1.6771853759909507,1.001004398037112,1829.3319005793169,Nankeen_Kestrel_Darwin
